user_id,lifecycle_stage,segment_id,segment_name,activeness,gamification_propensity,social_propensity,ai_tutor_propensity,leaderboard_propensity,churn_risk,rfm_score,rfm_segment,engagement_intensity,streak_consistency,feature_diversity
U0301,paid,2,Social Engagers,0.25079383897389795,0.7074148296593187,1.0,1.0,0.21228374351699655,0.7261194412965123,2.8,Needs Attention,0.008507841072487133,0.06896551724137931,1.0
U0302,paid,0,Needs Attention,0.2651486482723116,0.4101536406145625,0.0,1.0,0.4150225544722404,0.6962299599727833,3.1,Promising,0.024340748279253664,0.2413793103448276,0.5
U0303,paid,0,Needs Attention,0.28504362162583696,0.1850367401469606,0.0,0.0,0.46219029819939506,0.5183355291521574,2.8,Needs Attention,0.008813172984039228,0.0,0.0
U0304,paid,0,Needs Attention,0.323092970117107,0.001002004008016032,0.0,0.0,0.11710687292187372,0.6784846434616507,2.1,At Risk,0.043025828236789514,0.0,0.0
U0305,inactive,1,At-Risk Users,0.34544355400733806,0.5674682698730794,0.0,1.0,0.37121358822513945,0.7757125909998526,4.3,Loyal,0.6957709207396763,2.0,0.5
U0306,paid,0,Needs Attention,0.2609457188949298,0.6055444221776888,0.0,1.0,0.644495733039112,0.6264112920672975,2.5,Needs Attention,0.00847590405272314,0.1276595744680851,0.5
U0307,trial,2,Social Engagers,0.36306886568256286,0.4706078824315297,1.0,0.0,0.5923307288734773,0.4374778295266325,2.8,Needs Attention,0.022064843189208778,0.0641025641025641,0.5
U0308,churned,0,Needs Attention,0.25324285856006673,0.416499665998664,0.0,1.0,0.4273610892196378,0.4948627955022578,2.1,At Risk,0.009206638686949202,0.011904761904761904,0.5
U0309,trial,2,Social Engagers,0.5343408477001135,0.5521042084168336,1.0,0.0,0.36408922714342545,0.5857784701033362,4.1,Loyal,0.04391881086216982,0.09090909090909091,0.5
U0310,paid,5,Social Engagers,0.621916086264907,0.8289913159652639,1.0,1.0,0.5394782073510317,0.30344609292190683,2.8,Needs Attention,0.05872833565578441,0.04,1.0
U0311,trial,0,Needs Attention,0.24724004123807758,0.44822979291917164,0.0,1.0,0.41227473673939635,0.7197410816401322,1.9,Lost,0.028832487711722147,0.2222222222222222,0.5
U0312,trial,0,Needs Attention,0.10441831169212806,0.6315965263861055,0.0,1.0,0.712120870955394,0.6394766725591913,2.2,At Risk,0.0020987391360487283,0.07462686567164178,0.5
U0313,inactive,0,Needs Attention,0.24893759997507842,0.44422177688710757,0.0,1.0,0.5105139117185682,0.5017012698021869,2.1,At Risk,0.009088425199904741,0.037037037037037035,0.5
U0314,churned,3,Segment 3,0.42352024521055154,0.1509686038744155,0.0,0.0,0.49029444657104465,0.4990793422353712,3.1,Promising,0.041712517684302675,0.07142857142857142,0.0
U0315,paid,5,Social Engagers,0.3670770351147561,0.7191048764195056,1.0,1.0,0.26067791012737085,0.6818814385056144,1.5999999999999999,Lost,0.06665118922096935,0.19047619047619047,1.0
U0316,paid,2,Social Engagers,0.2197441767246628,0.8590514362057449,1.0,1.0,0.4313360804005015,0.6681534939652023,1.9,Lost,0.01353079011061625,0.0425531914893617,1.0
U0317,trial,2,Social Engagers,0.23422873424776972,0.612558450233801,1.0,0.0,0.608438600046535,0.5232925466853807,2.6,Needs Attention,0.00897068213132738,0.0125,0.5
U0318,trial,0,Needs Attention,0.21111314037610462,0.4231796927187708,0.0,1.0,0.47374149047157993,0.6095023285402947,1.6,Lost,0.008632725205107413,0.0847457627118644,0.5
U0319,trial,3,Segment 3,0.3978009613957194,0.19572478289913162,0.0,0.0,0.5399195394534387,0.4081279338008662,1.9,Lost,0.018558789018883453,0.011904761904761904,0.0
U0320,paid,0,Needs Attention,0.20573890351864776,0.13927855711422846,0.0,0.0,0.22467181554119472,0.8510247429951943,3.6,Potential Loyalist,0.06049133932851992,0.3333333333333333,0.0
U0321,paid,2,Social Engagers,0.33327971229024383,0.47995991983967934,1.0,0.0,0.347375650176758,0.7106704704981942,3.4,Promising,0.0654956218758737,0.21052631578947367,0.5
U0322,paid,3,Segment 3,0.5024131477554173,0.009352037408149633,0.0,0.0,0.25242319845683875,0.46025423900632406,2.1,At Risk,0.051334388356689714,0.017543859649122806,0.0
U0323,trial,0,Needs Attention,0.3946181614476211,0.6596526386105545,0.0,1.0,0.7476676198839627,0.45684612440802314,3.4000000000000004,Promising,0.02878727975345111,0.07246376811594203,0.5
U0324,inactive,0,Needs Attention,0.0974307356108455,0.11155644622578491,0.0,0.0,0.21904708292990474,0.924520282037748,2.5,Needs Attention,0.038822634702637866,1.0,0.0
U0325,paid,4,Active Users,0.48404293985023855,0.07915831663326653,0.0,0.0,0.21249164996659986,0.6968082786430483,3.7,Potential Loyalist,2.9752419226678395,4.0,0.0
U0326,paid,0,Needs Attention,0.3110666743829774,0.050768203072812296,0.0,0.0,0.33091801580689467,0.5665514847319157,1.7,Lost,0.021529769565064836,0.034482758620689655,0.0
U0327,paid,2,Social Engagers,0.2655099125457025,0.8687374749498998,1.0,1.0,0.44064758730945036,0.6747366056640678,2.2,At Risk,0.018350389033015453,0.07894736842105263,1.0
U0328,paid,2,Social Engagers,0.3963994384401986,0.5831663326653307,1.0,0.0,0.36893412292750294,0.6983305497018384,4.0,Loyal,0.13777389801799209,0.13333333333333333,0.5
U0329,trial,5,Social Engagers,0.339652512568146,0.6115564462257849,1.0,0.0,0.46848528517709576,0.6515276413952826,2.5,Needs Attention,0.036985728095588505,0.058823529411764705,0.5
U0330,trial,2,Social Engagers,0.3036832044584855,0.37140948563794257,1.0,0.0,0.42946192009487133,0.5454496517929939,1.3,Lost,0.01755837735914282,0.08196721311475409,0.5
U0331,churned,5,Social Engagers,0.3474537362217453,0.9362057448229794,1.0,1.0,0.43021323545968343,0.6468469072031231,2.9,Needs Attention,0.04286339878766386,0.02857142857142857,1.0
U0332,trial,5,Social Engagers,0.32201306066388313,0.9104876419505677,1.0,1.0,0.5464426981303431,0.5344517380697552,2.3,At Risk,0.020693492650609338,0.03125,1.0
U0333,trial,2,Social Engagers,0.21705241404065875,0.5861723446893787,1.0,0.0,0.476059985138817,0.7548749345543282,3.3,Promising,0.018427636728234883,0.16,0.5
U0334,trial,3,Segment 3,0.42829022313071907,0.4662658650634603,0.0,1.0,0.3190748538275052,0.6366428873981643,2.5999999999999996,Needs Attention,0.08578863847720498,0.125,0.5
U0335,trial,0,Needs Attention,0.28396964065450164,0.343687374749499,0.0,1.0,0.08488587662215817,0.7828097049690012,3.0999999999999996,Promising,0.0750838394492291,0.08333333333333333,0.5
U0336,churned,0,Needs Attention,0.18483081658466163,0.17735470941883769,0.0,0.0,0.30769178807052305,0.812505765368352,2.5999999999999996,Needs Attention,0.020902032953726668,0.1111111111111111,0.0
U0337,paid,2,Social Engagers,0.3495232409441113,0.6840347361389446,1.0,1.0,0.13646919306778352,0.7264562681994906,3.0999999999999996,Promising,0.09605911879972664,0.13333333333333333,1.0
U0338,paid,2,Social Engagers,0.310250980667147,0.9061456245824983,1.0,1.0,0.5353591077285658,0.4819345179826906,3.5,Potential Loyalist,0.0025638138468079196,0.0,1.0
U0339,trial,2,Social Engagers,0.27718312067736317,0.9104876419505677,1.0,1.0,0.4411992524374592,0.7145411914233694,2.5,Needs Attention,0.03458121497543799,0.1111111111111111,1.0
U0340,paid,0,Needs Attention,0.31143374544793073,0.3981295925183701,0.0,1.0,0.4973805288479581,0.4939908165610288,1.4000000000000001,Lost,0.017378662196732706,0.06944444444444445,0.5
U0341,paid,3,Segment 3,0.3846126090391334,0.43486973947895796,0.0,1.0,0.42251018891716013,0.5096579664914136,1.6,Lost,0.02484289916183567,0.05,0.5
U0342,trial,2,Social Engagers,0.25694226094176825,0.9024716098864395,1.0,1.0,0.6043442690624695,0.6330686859881306,2.5999999999999996,Needs Attention,0.019013936377352183,0.13043478260869565,1.0
U0343,paid,0,Needs Attention,0.32879722440349785,0.6579826319305276,0.0,1.0,0.7209039802451344,0.4239982611025822,3.0,Promising,0.01602368889571565,0.02247191011235955,0.5
U0344,trial,2,Social Engagers,0.20603869543374703,0.44822979291917164,1.0,0.0,0.24148821988546385,0.804036357207837,1.9,Lost,0.028929091453075956,0.11764705882352941,0.5
U0345,paid,0,Needs Attention,0.23993869328919606,0.027054108216432865,0.0,0.0,0.22181066252354897,0.6390155074307378,2.1,At Risk,0.012422953576137397,0.0,0.0
U0346,paid,5,Social Engagers,0.4756698326440667,0.6666666666666666,1.0,1.0,0.15955056179775282,0.6720449089241982,3.8,Potential Loyalist,0.3137744699322311,0.5,1.0
U0347,trial,5,Social Engagers,0.3880920749742723,0.7221108884435538,1.0,1.0,0.44757905323756125,0.426719223100543,1.8000000000000003,Lost,0.02453652110580691,0.0379746835443038,1.0
U0348,trial,0,Needs Attention,0.24141290157679252,0.4388777555110221,0.0,1.0,0.3695893659979134,0.7274926845858394,2.7,Needs Attention,0.024857516186214554,0.18518518518518517,0.5
U0349,paid,0,Needs Attention,0.27069129906104966,0.060788243152972606,0.0,0.0,0.32932756899566923,0.6375852205633702,2.5,Needs Attention,0.010595492772674525,0.06521739130434782,0.0
U0350,paid,0,Needs Attention,0.24318183326659853,0.32197728790915164,0.0,0.0,0.5388312204934212,0.6455802617421685,3.3000000000000003,Promising,0.013728711847081269,0.02,0.0
U0351,churned,0,Needs Attention,0.29562816480593573,0.6329325317301269,0.0,1.0,0.6617714830409883,0.5162401223930343,3.4000000000000004,Promising,0.011112830247231635,0.04225352112676056,0.5
U0352,paid,1,At-Risk Users,0.1796708864376199,0.9542418169672678,1.0,1.0,0.395065787004721,0.8751761915416834,3.4,Promising,0.142739876071752,1.0,1.0
U0353,trial,0,Needs Attention,0.18322394672179176,0.09084836339345358,0.0,0.0,0.4934700862398955,0.6049592489882015,1.2999999999999998,Lost,0.006978712353847959,0.078125,0.0
U0354,trial,0,Needs Attention,0.36764856149551217,0.22311289245156982,0.0,0.0,0.4508282482568133,0.5921768205495012,3.4000000000000004,Promising,0.04019402758869516,0.045454545454545456,0.0
U0355,paid,0,Needs Attention,0.20167928393044143,0.4575818303273213,0.0,1.0,0.5190050513011041,0.6364392381523734,2.3,At Risk,0.009295966630620937,0.11320754716981132,0.5
U0356,trial,0,Needs Attention,0.2694470311371211,0.12057448229792918,0.0,0.0,0.4067168043953075,0.7191828451475146,2.3,At Risk,0.04004453638906818,0.25,0.0
U0357,paid,0,Needs Attention,0.27686346486405755,0.3002672010688043,0.0,0.0,0.6879076505070065,0.5657968146985868,2.5,Needs Attention,0.012275838538609824,0.08333333333333333,0.0
U0358,inactive,0,Needs Attention,0.07725290719378927,0.06680026720106881,0.0,0.0,0.14095757057185532,0.9408822982369179,2.5,Needs Attention,0.0155791671937772,0.6666666666666666,0.0
U0359,paid,0,Needs Attention,0.2013004946421994,0.397127588510354,0.0,1.0,0.20162197053282596,0.7941133202359569,1.5999999999999999,Lost,0.027017040405654495,0.1,0.5
U0360,trial,3,Segment 3,0.4582440299837969,0.11356045424181697,0.0,0.0,0.415433113417847,0.5207982628607857,2.0,At Risk,0.049259905399875514,0.08695652173913043,0.0
U0361,paid,0,Needs Attention,0.2838690825806684,0.43286573146292584,0.0,1.0,0.15196685505843147,0.7743594015154287,3.4,Promising,0.05999756997754047,0.0,0.5
U0362,paid,0,Needs Attention,0.2870233743240194,0.16867067468269872,0.0,0.0,0.35855831513213693,0.7171476775332479,2.5999999999999996,Needs Attention,0.04330197153515629,0.12,0.0
U0363,paid,0,Needs Attention,0.17848064142736106,0.5293921175684703,0.0,1.0,0.5177816306770845,0.5652520406754982,2.7,Needs Attention,0.0016339838850927052,0.01282051282051282,0.5
U0364,inactive,5,Social Engagers,0.5801928215659404,0.7130928523714095,1.0,1.0,0.4085984703489376,0.3455013283370315,1.4000000000000001,Lost,0.04378613044114388,0.04225352112676056,1.0
U0365,trial,2,Social Engagers,0.29882501552651336,0.4352037408149632,1.0,0.0,0.2951288344479221,0.7398539268543047,2.7,Needs Attention,0.06865670126874274,0.23529411764705882,0.5
U0366,inactive,3,Segment 3,0.43045754156285887,0.3984635938543754,0.0,1.0,0.4759916837420158,0.3800233474027102,2.5999999999999996,Needs Attention,0.027437192260032373,0.03571428571428571,0.5
U0367,inactive,2,Social Engagers,0.20650766312619973,0.6867067468269873,1.0,1.0,0.08333596031013336,0.8420528489327908,2.3,At Risk,0.05845088794957493,0.1111111111111111,1.0
U0368,trial,0,Needs Attention,0.18142491972411545,0.6629926519706079,0.0,1.0,0.5349027643301585,0.7294429205059563,2.5,Needs Attention,0.010703537779532668,0.05263157894736842,0.5
U0369,trial,0,Needs Attention,0.31558055270366464,0.6566466265865064,0.0,1.0,0.5660099224666562,0.6063963492288651,2.5,Needs Attention,0.018132261703272628,0.041666666666666664,0.5
U0370,trial,0,Needs Attention,0.17584860288577042,0.45323981295925186,0.0,1.0,0.40754692906412077,0.6391716893323676,1.6,Lost,0.006806768264530209,0.03333333333333333,0.5
U0371,trial,3,Segment 3,0.35602405115783,0.10220440881763526,0.0,0.0,0.36774747997868396,0.5225557820712594,2.5,Needs Attention,0.02615907146131401,0.015873015873015872,0.0
U0372,trial,0,Needs Attention,0.3204815903707164,0.49331997327989313,0.0,1.0,0.5450053665383201,0.4417535989690595,2.0,At Risk,0.01527672837609761,0.023255813953488372,0.5
U0373,paid,0,Needs Attention,0.2194983715519157,0.44422177688710757,0.0,1.0,0.14796709523916748,0.8640456579199145,2.5,Needs Attention,0.3173364787134345,0.5,0.5
U0374,trial,5,Social Engagers,0.2864464228198154,0.9555778223112892,1.0,1.0,0.6814205189405027,0.45366406120172775,2.6,Needs Attention,0.012256382252185045,0.022727272727272728,1.0
U0375,trial,0,Needs Attention,0.2861269031104232,0.3607214428857715,0.0,1.0,0.3266390458820262,0.526196198559278,1.0,Lost,0.013611869420871416,0.013888888888888888,0.5
U0376,churned,0,Needs Attention,0.32427236398906883,0.4445557782231129,0.0,1.0,0.2820089617437121,0.7501174326703886,3.8000000000000003,Potential Loyalist,0.07608255320834233,0.36363636363636365,0.5
U0377,trial,2,Social Engagers,0.2492508964792607,0.8390113560454241,1.0,1.0,0.4082997455585328,0.586619674878401,2.0,At Risk,0.01283564911123383,0.0,1.0
U0378,churned,3,Segment 3,0.4535608799377173,0.5771543086172345,0.0,1.0,0.6951318367071221,0.387437940122476,3.5,Potential Loyalist,0.03407903363367922,0.06493506493506493,0.5
U0379,trial,0,Needs Attention,0.3994520303825364,0.6416165664662659,0.0,1.0,0.6412420346310599,0.4199032498555846,2.6,Needs Attention,0.022958143973072994,0.012345679012345678,0.5
U0380,trial,3,Segment 3,0.3794557302987903,0.2555110220440882,0.0,0.0,0.6547619583736761,0.45743294479944924,2.3,At Risk,0.023908382021260083,0.05555555555555555,0.0
U0381,paid,2,Social Engagers,0.04972888636618043,0.491315965263861,1.0,0.0,0.3328889989717262,0.876545646903696,2.1999999999999997,At Risk,0.0015907924837952764,0.14285714285714285,0.5
U0382,paid,0,Needs Attention,0.28982660034067165,0.46459585838343354,0.0,1.0,0.22826627036845226,0.7537636142636821,2.1999999999999997,At Risk,0.055512926732145564,0.05555555555555555,0.5
U0383,churned,5,Social Engagers,0.5584643934487327,0.8667334669338677,1.0,1.0,0.5693551897803096,0.38407030010097315,3.5,Potential Loyalist,0.06365914047591782,0.0625,1.0
U0384,paid,0,Needs Attention,0.3377150078589929,0.2404809619238477,0.0,0.0,0.6438517484407017,0.4441795059229021,3.1,Promising,0.01778298413750755,0.036585365853658534,0.0
U0385,churned,0,Needs Attention,0.38749467682600414,0.564128256513026,0.0,1.0,0.40270503553924325,0.6100563853937593,3.4000000000000004,Promising,0.05195498489424278,0.02631578947368421,0.5
U0386,trial,0,Needs Attention,0.42837308391361334,0.24014696058784235,0.0,0.0,0.4229184961683667,0.6068059368858746,3.8,Potential Loyalist,0.06381344189689489,0.0625,0.0
U0387,trial,0,Needs Attention,0.298792832732654,0.595190380761523,0.0,1.0,0.33264356428212233,0.7781711088710459,3.2,Promising,0.10580862885383717,0.09090909090909091,0.5
U0388,churned,2,Social Engagers,0.29864956961864075,0.8590514362057449,1.0,1.0,0.4571787770297148,0.6250655773777517,1.9,Lost,0.023221515938270276,0.06666666666666667,1.0
U0389,churned,5,Social Engagers,0.5076265817544823,0.4599198396793587,1.0,0.0,0.5561745213272987,0.31244532754305526,3.1999999999999997,Promising,0.03788140597405572,0.033707865168539325,0.5
U0390,inactive,2,Social Engagers,0.2922844653874622,0.34001336005344024,1.0,0.0,0.19319688065269114,0.684203788852629,1.3,Lost,0.030665863369843203,0.06060606060606061,0.5
U0391,paid,0,Needs Attention,0.2059748464071846,0.6503006012024048,0.0,1.0,0.6001133352848018,0.6934363687514339,2.5,Needs Attention,0.011989607455354776,0.0975609756097561,0.5
U0392,trial,0,Needs Attention,0.2762365533588228,0.6265865063460253,0.0,1.0,0.45280373481044484,0.7917048764953446,3.4,Promising,0.09179797947384005,0.5,0.5
U0393,churned,2,Social Engagers,0.3061250356634432,0.7254509018036073,1.0,1.0,0.12957075199087312,0.7737717871125724,3.0999999999999996,Promising,0.08327031821296994,0.09090909090909091,1.0
U0394,trial,2,Social Engagers,0.34192536656623695,0.4542418169672679,1.0,0.0,0.5059272102256949,0.42888733325174716,2.1,At Risk,0.017901496200354215,0.023255813953488372,0.5
U0395,inactive,0,Needs Attention,0.3191218091519237,0.0070140280561122245,0.0,0.0,0.2942799456591085,0.5872503187641649,2.5,Needs Attention,0.024812587244972106,0.058823529411764705,0.0
U0396,churned,0,Needs Attention,0.4213693137257285,0.612558450233801,0.0,1.0,0.7050678135296811,0.36845500750924376,3.0,Promising,0.02529412848912996,0.03409090909090909,0.5
U0397,paid,5,Social Engagers,0.3564604551225605,0.9869739478957916,1.0,1.0,0.5701200153115219,0.6074003226711445,4.1,Loyal,0.022529557437782267,0.07317073170731707,1.0
U0398,churned,2,Social Engagers,0.2288889743837213,0.8493653974615899,1.0,1.0,0.30929049109454865,0.7903261898378524,2.5999999999999996,Needs Attention,0.04004402109976118,0.11764705882352941,1.0
U0399,churned,5,Social Engagers,0.5344064246114689,0.7498329993319973,1.0,1.0,0.39739854240315836,0.3602072090629059,2.1,At Risk,0.04213770406580963,0.013157894736842105,1.0
U0400,trial,5,Social Engagers,0.38554786012487285,0.8871075484301937,1.0,1.0,0.45564687427289036,0.5729266030740124,3.4000000000000004,Promising,0.040795967452448144,0.043478260869565216,1.0
U0401,inactive,5,Social Engagers,0.4016651107322171,0.6509686038744155,1.0,0.0,0.6004068061216065,0.6100647633479037,2.5,Needs Attention,0.04934277591160664,0.15625,0.5
U0402,paid,2,Social Engagers,0.4109692012468561,0.6907147628590514,1.0,1.0,0.516182927653059,0.40022698989018424,2.5999999999999996,Needs Attention,0.02576371459418645,0.0759493670886076,1.0
U0403,churned,3,Segment 3,0.4881701608975828,0.3633934535738143,0.0,1.0,0.39260693671988167,0.36667237154655674,1.8000000000000003,Lost,0.0350376011623534,0.025,0.5
U0404,trial,0,Needs Attention,0.42756471721666056,0.058450233800935204,0.0,0.0,0.3902854397934446,0.5051632973295781,2.1,At Risk,0.04221126648899518,0.07407407407407407,0.0
U0405,churned,5,Social Engagers,0.31578044933373306,0.7084168336673345,1.0,1.0,0.49343556025909496,0.43606364529337716,1.0,Lost,0.010128364688079929,0.046511627906976744,1.0
U0406,trial,0,Needs Attention,0.47651295814881706,0.40113560454241814,0.0,1.0,0.17229665323155674,0.6332411612809226,3.5,Potential Loyalist,0.1470678067176864,0.05,0.5
U0407,trial,3,Segment 3,0.4837310475550065,0.6382765531062123,0.0,1.0,0.5914600737054633,0.556569882105294,4.1,Loyal,0.08796683874962012,0.15151515151515152,0.5
U0408,inactive,0,Needs Attention,0.2517426158785195,0.41516366065464266,0.0,1.0,0.48857190035501713,0.5255501751537395,1.2999999999999998,Lost,0.010835366466914643,0.05405405405405406,0.5
U0409,trial,2,Social Engagers,0.3188122610814137,0.5370741482965932,1.0,0.0,0.34980823069359696,0.6470105156915773,2.5999999999999996,Needs Attention,0.032556523167074705,0.0,0.5
U0410,trial,3,Segment 3,0.439334888894927,0.09018036072144288,0.0,0.0,0.3062852296353005,0.5959735347481502,2.0,At Risk,0.0667269839206623,0.09375,0.0
U0411,inactive,1,At-Risk Users,0.37051443044609933,0.34769539078156314,0.0,1.0,0.21810737580028972,0.7521594268387234,2.5999999999999996,Needs Attention,0.8298024694058126,3.0,0.5
U0412,inactive,2,Social Engagers,0.47963061999036316,0.9114896459585838,1.0,1.0,0.3646731665578347,0.5803067343887608,3.8,Potential Loyalist,0.08603453469220783,0.0,1.0
U0413,paid,3,Segment 3,0.4145020690807957,0.6472945891783567,0.0,1.0,0.7319387839349111,0.41512854578556513,3.0,Promising,0.028137063161404192,0.05194805194805195,0.5
U0414,paid,0,Needs Attention,0.34154496440004617,0.5364061456245826,0.0,1.0,0.3450203778343203,0.6716687660408234,3.7,Potential Loyalist,0.049930377091819377,0.03333333333333333,0.5
U0415,paid,0,Needs Attention,0.33216473639806643,0.5160320641282565,0.0,1.0,0.4025489180608408,0.6560203070973304,3.1,Promising,0.0373009355822082,0.09090909090909091,0.5
U0416,trial,5,Social Engagers,0.44243325729623034,0.7224448897795591,1.0,1.0,0.4070890845361134,0.40688047115417664,2.5999999999999996,Needs Attention,0.019427665227336084,0.025974025974025976,1.0
U0417,trial,5,Social Engagers,0.5663267418698399,0.811623246492986,1.0,1.0,0.23858953862781743,0.558076295303628,3.8,Potential Loyalist,0.1567943622383893,0.0,1.0
U0418,paid,0,Needs Attention,0.4164205638740272,0.34301937207748834,0.0,1.0,0.25500439080408005,0.6437646829521795,2.8,Needs Attention,0.10227401742108723,0.22727272727272727,0.5
U0419,churned,2,Social Engagers,0.2936057132584678,0.5981963927855711,1.0,0.0,0.5749754190027996,0.5429855082151321,2.6,Needs Attention,0.017091571103470315,0.030303030303030304,0.5
U0420,churned,0,Needs Attention,0.20957614763410826,0.19906479625918505,0.0,0.0,0.47097490861873564,0.7040415454620882,3.0,Promising,0.010423680037168105,0.10526315789473684,0.0
U0421,churned,2,Social Engagers,0.2749607933441608,0.45223780895123583,1.0,0.0,0.5189044756179024,0.4520448005892482,1.7000000000000002,Lost,0.011101974637559027,0.022222222222222223,0.5
U0422,trial,0,Needs Attention,0.3519697775326164,0.4969939879759519,0.0,1.0,0.46553331381864854,0.584562814331494,2.7,Needs Attention,0.03535450416050197,0.08695652173913043,0.5
U0423,paid,0,Needs Attention,0.28281506524346844,0.21108884435537742,0.0,0.0,0.36352330128421634,0.7622258544709402,4.0,Loyal,0.05926907678517276,0.2,0.0
U0424,trial,5,Social Engagers,0.44069601775833334,0.5998663994655978,1.0,0.0,0.5609150886041746,0.5398377084939362,3.7,Potential Loyalist,0.05740563465833153,0.09090909090909091,0.5
U0425,paid,0,Needs Attention,0.042793125366246035,0.08249832999331998,0.0,0.0,0.2956069442255297,0.7700688056313163,1.6,Lost,0.0,0.02040816326530612,0.0
U0426,paid,0,Needs Attention,0.17692941925688083,0.5654642618570475,0.0,1.0,0.5092844865761486,0.583204050573531,2.3,At Risk,0.004288338701687829,0.0,0.5
U0427,churned,2,Social Engagers,0.29277146982841873,0.41750167000668004,1.0,0.0,0.5755541044636089,0.5392307351242254,2.0,At Risk,0.01839799585671257,0.13114754098360656,0.5
U0428,trial,2,Social Engagers,0.27823154150195967,0.9859719438877755,1.0,1.0,0.666496288457064,0.5436993729711647,3.4000000000000004,Promising,0.008635731087506067,0.04477611940298507,1.0
U0429,trial,2,Social Engagers,0.39290763627930864,0.595190380761523,1.0,0.0,0.38058363918848936,0.7344681841898615,4.7,Champions,0.24841741682112475,0.5,0.5
U0430,trial,2,Social Engagers,0.17465526366425463,0.9071476285905143,1.0,1.0,0.40377684207366044,0.8483983311631493,2.8,Needs Attention,0.04469113283282043,0.4444444444444444,1.0
U0431,churned,0,Needs Attention,0.26073645048773575,0.2889111556446226,0.0,0.0,0.3743044140715888,0.8180262148137416,3.4,Promising,0.1414063945789493,0.3333333333333333,0.0
U0432,paid,0,Needs Attention,0.15591493652117996,0.12725450901803606,0.0,0.0,0.46358409703301734,0.5958127402149516,2.0,At Risk,0.0024161916293006847,0.0273972602739726,0.0
U0433,trial,2,Social Engagers,0.20821214518689146,0.8453573814295258,1.0,1.0,0.39479558367671674,0.7346471809729715,1.9,Lost,0.018005270646652624,0.09375,1.0
U0434,trial,5,Social Engagers,0.4287942385313829,0.8780895123580494,1.0,1.0,0.39456891310711306,0.5725106909237235,3.0,Promising,0.05585441021821772,0.024390243902439025,1.0
U0435,paid,5,Social Engagers,0.5386347869646197,0.9124916499665998,1.0,1.0,0.6267238597044275,0.349159553353143,3.1,Promising,0.049055831227715674,0.039473684210526314,1.0
U0436,trial,0,Needs Attention,0.1259613632794973,0.6336005344021376,0.0,1.0,0.4931510961998904,0.8776146713940036,3.4,Promising,0.026882981701257976,0.625,0.5
U0437,churned,2,Social Engagers,0.31193765574290677,0.9686038744154977,1.0,1.0,0.701188144078419,0.49794378953297935,3.8,Potential Loyalist,0.009255601125737666,0.05555555555555555,1.0
U0438,paid,0,Needs Attention,0.32502370388644497,0.6329325317301269,0.0,1.0,0.7497864643143966,0.5666879053277074,3.3000000000000003,Promising,0.027870140904497447,0.16,0.5
U0439,trial,2,Social Engagers,0.29767006944817737,0.47294589178356716,1.0,0.0,0.5014103112592226,0.5490575327991787,2.8,Needs Attention,0.01682328419310735,0.06451612903225806,0.5
U0440,trial,0,Needs Attention,0.14902912170135038,0.3740814963259853,0.0,1.0,0.45160958621362574,0.5488803993196152,1.4000000000000001,Lost,0.001533215293784519,0.03571428571428571,0.5
U0441,inactive,2,Social Engagers,0.27738184695145385,0.4311957247828991,1.0,0.0,0.3596601442585546,0.5739964237440213,2.1,At Risk,0.015837194039065854,0.016129032258064516,0.5
U0442,trial,3,Segment 3,0.5324443437953721,0.22845691382765532,0.0,0.0,0.3175954906066815,0.6507461596802235,4.7,Champions,0.5229213617782943,0.2857142857142857,0.0
U0443,trial,0,Needs Attention,0.14221594003830768,0.047428189712758854,0.0,0.0,0.49124841443186,0.5827555423599942,1.0,Lost,0.0031208640505618166,0.06666666666666667,0.0
U0444,churned,0,Needs Attention,0.2855340346997612,0.31295925183700735,0.0,0.0,0.6904873417246478,0.471232770669505,2.6,Needs Attention,0.012764947486235415,0.023809523809523808,0.0
U0445,inactive,0,Needs Attention,0.40160618231184303,0.6332665330661323,0.0,1.0,0.795813349545533,0.40158948210225587,3.0,Promising,0.025689250855637957,0.075,0.5
U0446,inactive,1,At-Risk Users,0.32116755422511534,0.17034068136272543,0.0,0.0,0.28157663641890524,0.78602287172025,3.1999999999999997,Promising,0.3296349347028035,0.75,0.0
U0447,churned,0,Needs Attention,0.3274770435028412,0.6426185704742818,0.0,1.0,0.4946784955679149,0.7652159015578698,3.4,Promising,0.19906681669692375,0.8333333333333334,0.5
U0448,trial,3,Segment 3,0.5528277597958862,0.3162992651970608,0.0,0.0,0.5964490779311432,0.42149483348417044,4.1,Loyal,0.06857643880360698,0.034482758620689655,0.0
U0449,trial,0,Needs Attention,0.22576939605116395,0.22712090848363395,0.0,0.0,0.37243926054355897,0.7709213410927058,2.9,Needs Attention,0.02996305106493482,0.09090909090909091,0.0
U0450,churned,0,Needs Attention,0.4077099295434137,0.018704074816299265,0.0,0.0,0.2790037002844641,0.6319697869548029,2.4,At Risk,0.08107204958136255,0.19230769230769232,0.0
U0451,paid,1,At-Risk Users,0.29080211086667856,0.34702738810955247,0.0,1.0,0.18785135814700563,0.7999868185863759,2.5999999999999996,Needs Attention,0.36955545086191893,1.6666666666666667,0.5
U0452,paid,2,Social Engagers,0.21596595353315556,0.9405477621910489,1.0,1.0,0.5570271629401125,0.6874417044758514,3.3000000000000003,Promising,0.011007425880043902,0.0975609756097561,1.0
